682	86
992	109
474	169
420	295
608	220
621	295
494	523
775	477
804	430
240	227
255	419
242	383
147	240
772	97
724	502
412	810
723	208
381	145
684	344
933	988
284	790
45	557
31	526
170	694
470	898
362	829
340	771
955	764
879	270
992	962
727	887
145	504
24	480
519	938
501	947
677	862
710	861
405	358
372	794
225	609
190	555
112	956
237	976
261	950
542	553
239	578
303	20
901	685
885	874
737	619
